9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09705253
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.2562708
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09704218
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.2562693
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09702866
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.2562653
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09701759
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.2562577
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09700166
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.2562577
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09699253
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.256261
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09698147
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.2562637
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09697053
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.2562653
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09695987
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.2562606
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09695173
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.256252
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09694513
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.2562447
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09693862
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.2562326
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.0969238
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.2562273
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09691289
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.2562254
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09689937
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.2562314
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09688367
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.254837
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.095625
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.256235
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09686879
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.2562359
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09685799
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.2562363
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09684872
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.2562369
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09683722
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.2562372
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09682466
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.2562369
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09681414
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.2562351
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09680484
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.2562346
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09678835
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.256225
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09678501
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09678712
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.2562153
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.2561964
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09679168
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.2561795
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09679655
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.256164
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09679879
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.2561506
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09679647
9.90008E+13,GPS;longitude,2016/7/26 15:31,113.2561417
9.90008E+13,GPS;latitude,2016/7/26 15:31,23.09678894
9.90008E+13,GPS;latitude,2016/7/26 15:31,23.09677754
9.90008E+13,GPS;longitude,2016/7/26 15:31,113.2561399
9.90008E+13,GPS;longitude,2016/7/26 15:31,113.2561407
9.90008E+13,GPS;latitude,2016/7/26 15:31,23.09676809
9.90008E+13,GPS;longitude,2016/7/26 15:31,113.2561495
9.90008E+13,GPS;latitude,2016/7/26 15:31,23.09677339
9.90008E+13,GPS;longitude,2016/7/26 15:31,113.2561612
9.90008E+13,GPS;latitude,2016/7/26 15:31,23.09678236
